sentiment_analysis,developer
0,"Jundroo, LLC"
2,Valve
2,Valve
2,Valve
2,Fred Wood
2,Fred Wood
0,Valve
2,Valve
2,Valve
2,Edmund McMillen and Florian Himsl
2,Edmund McMillen and Florian Himsl
2,Edmund McMillen and Florian Himsl
2,Edmund McMillen and Florian Himsl
2,Valve
2,Valve
2,Valve
2,Aurelien Regard
2,Aurelien Regard
2,Aurelien Regard
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Valve
2,Valve
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
0,ProjectorGames
0,ProjectorGames
0,ProjectorGames
0,ProjectorGames
0,ProjectorGames
0,ProjectorGames
2,Valve
2,Valve
2,Tripwire Interactive
0,Nexon
0,Nexon
0,Nexon
0,Nexon
0,Nexon
2,Valve
2,Valve
2,HuniePot
2,HuniePot
2,HuniePot
2,HuniePot
2,New World Interactive
2,New World Interactive
2,New World Interactive
2,Digital Extremes
2,Digital Extremes
0,Tindalos Interactive
2,Nexon
2,Nexon
2,Nexon
2,Nexon
2,"Firaxis Games,Aspyr (Mac, Linux)"
2,Valve
2,Valve
2,Turtle Rock Studios
2,Turtle Rock Studios
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
0,9heads Game Studios
2,Valve
2,Valve
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
0,Valve
2,Alan Edwardes
2,Alan Edwardes
2,Alan Edwardes
2,Alan Edwardes
2,Croteam
2,Croteam
2,Croteam
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Valve
2,Valve
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
0,Splash Damage
0,Splash Damage
2,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios"
2,Rocksteady Studios
2,Rocksteady Studios
2,Valve
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
0,Raylight Games
0,Raylight Games
2,"FromSoftware, Inc"
2,"FromSoftware, Inc"
2,Valve
2,Jagex Limited
2,Jagex Limited
0,Valve
2,Valve
2,Archive Entertainment
2,Archive Entertainment
2,Archive Entertainment
2,Archive Entertainment
2,Archive Entertainment
2,Archive Entertainment
2,Valve
0,Orange_Juice
0,Orange_Juice
2,Valve
2,Valve
0,Valve
2,JDM4iK
2,JDM4iK
2,JDM4iK
2,JDM4iK
2,JDM4iK
2,JDM4iK
2,Trendy Entertainment
2,Trendy Entertainment
2,Trendy Entertainment
2,Trendy Entertainment
2,BumpkinBrothers
2,BumpkinBrothers
2,Digital Extremes
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
2,ConcernedApe
2,ConcernedApe
2,ConcernedApe
0,"FromSoftware, Inc"
0,"FromSoftware, Inc"
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
2,Bethesda Game Studios
2,Lukewarm Media
2,Lukewarm Media
2,Digital Extremes
2,Digital Extremes
2,Valve
2,Valve
2,Valve
2,Valve
2,Valve
2,"Rocksteady Studios,Feral Interactive (Mac)"
2,"Rocksteady Studios,Feral Interactive (Mac)"
2,Valve
2,Valve
2,Valve
2,Valve
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Valve
2,Valve
2,Priority Interrupt
2,Priority Interrupt
2,Priority Interrupt
2,Priority Interrupt
2,Priority Interrupt
2,Telltale Games
0,"Bluehole, Inc."
0,"Bluehole, Inc."
0,"Bluehole, Inc."
0,"Bluehole, Inc."
0,"Bluehole, Inc."
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,GSC Game World
2,Valve
2,Valve
2,Valve
2,Valve
2,"Firaxis Games,Aspyr (Mac, Linux)"
0,DICE
2,Tripwire Interactive
2,SEGA
2,SEGA
2,SEGA
2,"Trek Industries, Inc"
2,"Trek Industries, Inc"
2,"Trek Industries, Inc"
2,Ubisoft
2,Ubisoft
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,Valve
2,11 bit studios
2,11 bit studios
2,11 bit studios
2,Nexon
2,Nexon
2,Nexon
2,Nexon
2,New World Interactive
2,New World Interactive
2,New World Interactive
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,Moon Studios GmbH
2,"Firaxis Games,Aspyr (Mac, Linux)"
0,"Obsidian Entertainment,Aspyr (Mac, Linux, &amp; Windows Update)"
2,Relic Entertainment
2,Relic Entertainment
0,Torn Banner Studios
0,Torn Banner Studios
0,Valve
2,Jagex Limited
2,Jagex Limited
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,The Behemoth
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Ndemic Creations
0,Ndemic Creations
0,Ndemic Creations
0,Ndemic Creations
2,Gearbox Software
2,Gearbox Software
0,2Play
0,2Play
0,2Play
0,2Play
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,Valve
2,Moon Studios GmbH
0,Turtle Rock Studios
0,Turtle Rock Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
2,Moon Studios GmbH
2,Valve
2,Valve
2,Nexon
2,Nexon
2,Nexon
2,Nexon
2,Nexon
2,"Firaxis Games,Aspyr (Mac, Linux)"
2,No data available
2,No data available
2,No data available
2,Amanita Design
2,Amanita Design
2,Klei Entertainment
2,Klei Entertainment
2,Klei Entertainment
2,Valve
2,Valve
2,Introversion Software
2,Introversion Software
2,Introversion Software
2,Frogwares
2,Cosmic Cow LLC
2,Cosmic Cow LLC
2,Cosmic Cow LLC
2,Cosmic Cow LLC
2,Cosmic Cow LLC
2,Cosmic Cow LLC
2,SCS Software
2,SCS Software
0,Jagex Limited
0,Jagex Limited
0,OVERKILL Software
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
2,OVERKILL Software
2,"Just Add Water (Developments), Ltd."
2,"Just Add Water (Developments), Ltd."
2,"Just Add Water (Developments), Ltd."
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
0,Edmund McMillen and Florian Himsl
0,Edmund McMillen and Florian Himsl
0,Edmund McMillen and Florian Himsl
0,Edmund McMillen and Florian Himsl
0,Valve
2,Modern Dream
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,GhostShark
2,GhostShark
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
0,Phosphor Games Studio
0,Phosphor Games Studio
0,Phosphor Games Studio
0,Phosphor Games Studio
0,Phosphor Games Studio
2,Netcore Games
2,Netcore Games
2,Netcore Games
0,Elixir Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Muse Games
0,Muse Games
0,Muse Games
0,Muse Games
2,Tripwire Interactive
0,Wild Shadow Studios
0,Wild Shadow Studios
0,Wild Shadow Studios
0,Wild Shadow Studios
0,Wild Shadow Studios
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,Landon Podbielski
2,Landon Podbielski
2,Valve
2,Valve
2,Valve
2,Devil's Details
2,OhNoo Studio
2,OhNoo Studio
2,OhNoo Studio
0,"Tequila Works, S.L."
0,"Tequila Works, S.L."
0,"Tequila Works, S.L."
2,ConcernedApe
2,ConcernedApe
2,ConcernedApe
2,Valve
2,Valve
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Valve
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,8monkey Labs
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
0,DoubleDutch Games
0,DoubleDutch Games
0,DoubleDutch Games
0,DoubleDutch Games
0,DoubleDutch Games
0,SCS Software
0,SCS Software
2,Facepunch Studios
2,Facepunch Studios
2,Treyarch
2,Facepunch Studios
2,Facepunch Studios
2,DICE
2,Valve
0,Valve
2,Valve
0,Hi-Rez Studios
0,Hi-Rez Studios
2,"Expansive Worlds,Avalanche Studios"
2,"Expansive Worlds,Avalanche Studios"
2,"Expansive Worlds,Avalanche Studios"
2,"Expansive Worlds,Avalanche Studios"
2,"Expansive Worlds,Avalanche Studios"
2,Giants Software
2,Giants Software
2,Valve
2,Valve
2,Sorath
2,Sorath
2,Oddworld Inhabitants
2,Oddworld Inhabitants
2,Oddworld Inhabitants
2,Blendo Games
2,Blendo Games
2,Blendo Games
0,Fabio Ferrara
0,Fabio Ferrara
0,Fabio Ferrara
2,Valve
0,Giants Software
2,Eyebrow Interactive
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,Minority Media Inc.
2,Minority Media Inc.
2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
0,"Trek Industries, Inc"
0,"Trek Industries, Inc"
0,"Trek Industries, Inc"
0,"Trek Industries, Inc"
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
2,Zenimax Online Studios
2,Zenimax Online Studios
0,Facepunch Studios
0,Facepunch Studios
2,Butterscotch Shenanigans
2,Butterscotch Shenanigans
2,Butterscotch Shenanigans
2,Butterscotch Shenanigans
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
0,Creability
0,Creability
0,Creability
2,Valve
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Valve
2,Valve
2,Valve
2,Valve
2,Valve
2,Valve
2,Rockstar North
2,Rockstar North
2,Terry Cavanagh
2,Terry Cavanagh
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
0,"Traveller's Tales,Feral Interactive (Mac)"
0,"Traveller's Tales,Feral Interactive (Mac)"
2,SCS Software
2,SCS Software
2,Kitfox Games
2,Kitfox Games
2,Kitfox Games
2,"Firaxis Games,Aspyr (Mac, Linux)"
0,Edge of Reality
0,Edge of Reality
0,Edge of Reality
2,Facepunch Studios
2,Facepunch Studios
2,Galactic Cafe
2,Galactic Cafe
0,Arrowhead Game Studios
0,Valve
2,Valve
2,Valve
2,Avalanche Studios
2,Avalanche Studios
0,Ronimo Games
0,Ronimo Games
0,Ronimo Games
0,Ronimo Games
2,Nexon
2,Nexon
2,Nexon
2,Nexon
2,Nexon
2,Yacht Club Games
2,Yacht Club Games
2,Yacht Club Games
2,Treyarch
2,Treyarch
2,Bankroll Studios
2,Bankroll Studios
2,Bankroll Studios
2,Bankroll Studios
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
0,Valve
2,Valve
2,Urban Games
2,Urban Games
2,Urban Games
2,Beam Team Games
2,Beam Team Games
2,Beam Team Games
0,"Trek Industries, Inc"
0,"Trek Industries, Inc"
0,"Trek Industries, Inc"
0,"Trek Industries, Inc"
2,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
0,Valve
2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
2,Valve
2,Eyedentity Games Inc.
2,Eyedentity Games Inc.
2,Eyedentity Games Inc.
2,Eyedentity Games Inc.
2,Valve
2,Valve
2,Introversion Software
2,Introversion Software
2,Introversion Software
0,Valve
0,Valve
0,Valve
2,Valve
2,Valve
2,Facepunch Studios
2,Facepunch Studios
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
2,Valve
0,Grey Havens
0,Grey Havens
0,Grey Havens
0,Grey Havens
0,Grey Havens
0,Grey Havens
2,Valve
0,Vlambeer
0,Vlambeer
0,Vlambeer
2,Lino Slahuschek
2,Lino Slahuschek
2,Trendy Entertainment
2,Trendy Entertainment
2,Trendy Entertainment
2,Trendy Entertainment
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,Valve
2,Valve
2,"Firaxis Games,Aspyr (Mac, Linux)"
0,Bossa Studios
0,Bossa Studios
0,Bossa Studios
2,Freebird Games
2,Freebird Games
2,Freebird Games
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
0,Valve
0,Valve
2,Telltale Games
2,Telltale Games
2,id Software
2,Crowbar Collective
2,Crowbar Collective
2,Crowbar Collective
2,Crowbar Collective
0,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
0,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
2,Double Fine Productions
2,GSC Game World
2,GSC Game World
2,Loren Lemcke
2,Loren Lemcke
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Valve
2,Supergiant Games
2,Supergiant Games
2,Supergiant Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Tomasz Wacławek
2,Tomasz Wacławek
2,Brace Yourself Games
2,Brace Yourself Games
2,Brace Yourself Games
2,"Arcen Games, LLC"
2,"Arcen Games, LLC"
2,"Arcen Games, LLC"
2,"Arcen Games, LLC"
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Valve
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Mimimi Productions
2,Mimimi Productions
2,Mimimi Productions
2,Messhof
2,Messhof
2,Messhof
2,Stainless Games
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
0,Valve
2,Valve
2,Valve
2,Valve
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
0,Ubisoft
0,Ubisoft
2,Valve
0,"Crescent Moon Games,Cinopt Studios"
2,4 I Lab
2,4 I Lab
2,4 I Lab
2,4 I Lab
2,4 I Lab
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,Valve
2,Valve
2,Tripwire Interactive
0,Valve
0,Valve
0,Valve
2,Valve
2,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
0,MiniBoss
0,MiniBoss
0,MiniBoss
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Reto-Moto
2,Reto-Moto
2,Reto-Moto
2,Reto-Moto
2,Telltale Games
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
0,Daybreak Game Company
0,Daybreak Game Company
0,Daybreak Game Company
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
0,Facepunch Studios
0,Facepunch Studios
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
0,Crytek
0,Crytek
0,Crytek
2,Double Fine Productions
2,Valve
2,Squad
2,Squad
0,tobyfox
0,tobyfox
2,"Firaxis Games,Aspyr (Mac, Linux)"
2,Yager Development
2,Yager Development
2,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios"
0,Pyro Studios
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
2,Valve
2,Valve
2,Valve
2,Massive Entertainment
2,Massive Entertainment
2,Massive Entertainment
2,Ensemble Studios
2,Ensemble Studios
0,Silver Dollar Games
0,Silver Dollar Games
0,Silver Dollar Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Remedy Entertainment
2,Remedy Entertainment
2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
2,Valve
2,Valve
2,TaleWorlds Entertainment
2,TaleWorlds Entertainment
2,"Monolith Productions, Inc."
2,"Monolith Productions, Inc."
2,Valve
2,Valve
2,DoubleDutch Games
2,DoubleDutch Games
2,DoubleDutch Games
2,DoubleDutch Games
2,DoubleDutch Games
2,Muse Games
2,Muse Games
2,Muse Games
2,Muse Games
2,Facepunch Studios
2,Facepunch Studios
2,Moon Studios GmbH
0,Terry Cavanagh
0,Terry Cavanagh
2,Volition
0,SEGA
0,Nvizzio Creations
0,Nvizzio Creations
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Invent4 Entertainment
2,FireFly Studios
2,FireFly Studios
2,FireFly Studios
0,Minskworks
0,Minskworks
0,Minskworks
0,Minskworks
2,"Infinity Ward,Aspyr (Mac)"
2,Ubisoft Montréal
2,Beam Team Games
2,Beam Team Games
2,Beam Team Games
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,Double Fine Productions
2,Double Fine Productions
2,Double Fine Productions
0,Valve
0,Valve
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Valve
2,Valve
0,Valve
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
0,"Zaxis Games,B-evil"
0,"Zaxis Games,B-evil"
2,BioWare
2,BioWare
2,Last Limb LLC
2,Last Limb LLC
2,Last Limb LLC
2,Last Limb LLC
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Valve
2,Valve
2,tobyfox
2,tobyfox
2,Valve
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Hi-Rez Studios
2,Hi-Rez Studios
2,Hi-Rez Studios
2,Tripwire Interactive
2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
2,Valve
2,Valve
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
2,FireFly Studios
2,FireFly Studios
2,FireFly Studios
2,Splash Damage
2,Splash Damage
0,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Valve
2,Volition
2,Relic Entertainment
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Valve
2,Valve
2,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
2,Carbine Studios
2,Carbine Studios
2,Carbine Studios
0,Stegersaurus Software Inc.
0,Stegersaurus Software Inc.
0,Stegersaurus Software Inc.
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Valve
2,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
0,Paradox Development Studio
0,Paradox Development Studio
2,Awesome Games Studio
2,Awesome Games Studio
2,Awesome Games Studio
2,Awesome Games Studio
0,Valve
2,Valve
2,Greenheart Games
2,Greenheart Games
2,Greenheart Games
2,Greenheart Games
2,Valve
2,Valve
2,Valve
2,Edge of Reality
2,Edge of Reality
2,Edge of Reality
0,Valve
2,Valve
2,Valve
0,Torn Banner Studios
0,Torn Banner Studios
0,Scott Cawthon
0,Scott Cawthon
2,Invent4 Entertainment
0,Valve
0,Valve
2,"Io-Interactive A/S,Feral Interactive (Mac)"
2,Traveller's Tales
2,Traveller's Tales
2,"Masangsoft, Inc."
2,"Masangsoft, Inc."
2,"Masangsoft, Inc."
2,Valve
2,Valve
2,FromSoftware
2,FromSoftware
2,Valve
2,Kyle Seeley
2,Kyle Seeley
2,Kyle Seeley
2,Kyle Seeley
2,Kyle Seeley
2,Valve
2,Valve
2,Valve
2,Valve
2,Necrophone Games
2,Necrophone Games
0,No data available
0,No data available
0,Hardsuit Labs
0,Hardsuit Labs
0,Treyarch
0,Treyarch
0,Fistful of Frags Team
0,Fistful of Frags Team
0,Fistful of Frags Team
0,Coffee Stain Studios
0,Coffee Stain Studios
0,Coffee Stain Studios
0,Endnight Games Ltd
0,Endnight Games Ltd
0,Endnight Games Ltd
0,Endnight Games Ltd
0,Endnight Games Ltd
2,Maxime Vézina
2,Maxime Vézina
2,Transhuman Design
2,Transhuman Design
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
0,"Jundroo, LLC"
0,"Jundroo, LLC"
2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Campo Santo
2,Campo Santo
2,Rebellion
2,Blazing Griffin
2,Blazing Griffin
0,"Mine Loader Software Co., Ltd."
0,"FIX Korea, Co.LTD,FIX Games, Co. LTD"
0,"FIX Korea, Co.LTD,FIX Games, Co. LTD"
0,"Eric Hartman,Ben Garney,Anthony Rotondo"
0,"Eric Hartman,Ben Garney,Anthony Rotondo"
0,"Eric Hartman,Ben Garney,Anthony Rotondo"
2,Oddworld Inhabitants
2,Oddworld Inhabitants
2,Oddworld Inhabitants
2,Valve
2,Valve
2,Valve
2,Valve
0,RobTop Games
0,RobTop Games
2,Mohawk Games
2,Mohawk Games
2,Mohawk Games
2,LWNA
2,LWNA
2,LWNA
0,Valve
2,"Avalanche Studios,Feral Interactive (Mac/Linux)"
2,"Avalanche Studios,Feral Interactive (Mac/Linux)"
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,Reloaded Productions
2,Reloaded Productions
2,Reloaded Productions
0,tobyfox
0,tobyfox
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
0,5Wolf
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
2,"Bluehole, Inc."
2,"Bluehole, Inc."
2,"Bluehole, Inc."
2,"Bluehole, Inc."
2,"Bluehole, Inc."
2,4A Games
2,Messhof
2,Messhof
2,Messhof
0,Valve
2,Edmund McMillen and Florian Himsl
2,Edmund McMillen and Florian Himsl
2,Edmund McMillen and Florian Himsl
2,Edmund McMillen and Florian Himsl
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
0,Facepunch Studios
0,Facepunch Studios
2,Yager Development
2,Yager Development
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
0,"Psyonix, Inc."
0,"Psyonix, Inc."
0,"Psyonix, Inc."
0,"Psyonix, Inc."
0,Wild Games Studio
0,Wild Games Studio
0,Wild Games Studio
2,Sonic Team
2,Rockstar Studios
2,Torn Banner Studios
2,Torn Banner Studios
0,Ubisoft Montreal
2,Telltale Games
2,CodeBrush Games
2,CodeBrush Games
2,CodeBrush Games
0,David OReilly
0,David OReilly
0,David OReilly
0,David OReilly
0,Edmund McMillen and Florian Himsl
0,Edmund McMillen and Florian Himsl
0,Edmund McMillen and Florian Himsl
0,Edmund McMillen and Florian Himsl
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
0,Dovetail Games
2,Valve
2,Valve
0,Smartly Dressed Games
0,Smartly Dressed Games
0,Smartly Dressed Games
